[2024-12-30 16:21:23] This is codeql database index-files --working-dir=. --include-extension=.htm --include-extension=.html --include-extension=.xhtm --include-extension=.xhtml --include-extension=.vue --size-limit 10m --language html -- /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln
[2024-12-30 16:21:23] Log file was started late.
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/parameters/new...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/parameters/profiles...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/cacheGroups...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/cacheGroups/asns...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/cacheGroups/edit...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/cacheGroups/list...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/cacheGroups/new...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/cacheGroups/servers...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServiceRequests...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServiceRequests/comments...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServiceRequests/edit...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServiceRequests/list...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServiceRequests/compare...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/sslKeys...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/sslKeys/view...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/sslKeys/generate...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/uriSigningKeys...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/targets...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/targets/edit...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/targets/list...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/targets/new...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/charts...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/charts/view...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/edit...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/urlSigKeys...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/regexes...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/regexes/edit...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/regexes/list...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/regexes/new...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/clone...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/staticDnsEntries...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/staticDnsEntries/edit...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/staticDnsEntries/list...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/staticDnsEntries/new...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/list...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/consistentHashRegex...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/new...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/compare...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/jobs...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/jobs/list...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/jobs/new...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/origins...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/deliveryServices/servers...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/serverCapabilities...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/serverCapabilities/edit...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/serverCapabilities/list...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/serverCapabilities/new...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/serverCapabilities/deliveryServices...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/serverCapabilities/servers...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/physLocations...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/physLocations/edit...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/physLocations/list...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/physLocations/new...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/physLocations/servers...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/profiles...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/profiles/edit...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/profiles/list...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/profiles/new...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/profiles/parameters...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/profiles/compare...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/profiles/compare/diff...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/statuses...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/statuses/edit...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/statuses/list...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/statuses/new...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/statuses/servers...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/jobs...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/jobs/list...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/jobs/new...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/origins...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/origins/edit...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/origins/list...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/origins/new...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/custom...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/servers...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/servers/capabilities...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/servers/edit...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/servers/list...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/servers/new...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/servers/deliveryServices...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/notifications...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/notifications/list...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/certExpirations...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/modules/private/certExpirations/list...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/assets...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/assets/css...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/assets/images...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/assets/js...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/assets/js/chartjs...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/assets/js/moment-picker...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/app/src/assets/fonts...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/test...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/test/integration...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/test/integration/types...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/test/integration/specs...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/test/integration/PageObjects...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/test/integration/CommonUtils...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/test/integration/Data...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/test/integration/Downloads...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/grunt...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/etc...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/etc/systemd...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/etc/systemd/system...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/server...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/server/log...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/build...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/build/etc...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/build/etc/init.d...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/build/etc/logrotate.d...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/traffic_portal/conf...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/grove...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/grove/lru...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/grove/diskcache...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/grove/integration_test...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/grove/integration_test/tests...
